,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,O*NET-SOC Code,round O*NET-SOC Code
n000479,-5.4850284367104,3.677537660002935,-2.5810868290871616,-0.3624053036632795,-0.1857827799406136,3.5801200445980967,-5.9037612285386825,1.6996667155683134,1.257836771337722,-2.351293443564301,-2.49624190361104,1.9092578747299105,-2.036892783396657,-2.255408550002111,1.2652695271354865e-15,172051.0,172051.0
n000480,-5.4850284367104,3.677537660002935,-2.5810868290871616,-0.3624053036632795,-0.1857827799406136,3.5801200445980967,-5.9037612285386825,1.6996667155683134,1.257836771337722,-2.351293443564301,-2.49624190361104,1.9092578747299105,-2.036892783396657,-2.255408550002111,1.2652695271354865e-15,172051.0,172051.0
n000481,-5.4850284367104,3.677537660002935,-2.5810868290871616,-0.3624053036632795,-0.1857827799406136,3.5801200445980967,-5.9037612285386825,1.6996667155683134,1.257836771337722,-2.351293443564301,-2.49624190361104,1.9092578747299105,-2.036892783396657,-2.255408550002111,1.2652695271354865e-15,172051.0,172051.0
n000482,-5.4850284367104,3.677537660002935,-2.5810868290871616,-0.3624053036632795,-0.1857827799406136,3.5801200445980967,-5.9037612285386825,1.6996667155683134,1.257836771337722,-2.351293443564301,-2.49624190361104,1.9092578747299105,-2.036892783396657,-2.255408550002111,1.2652695271354865e-15,172051.0,172051.0
n000483,-5.4850284367104,3.677537660002935,-2.5810868290871616,-0.3624053036632795,-0.1857827799406136,3.5801200445980967,-5.9037612285386825,1.6996667155683134,1.257836771337722,-2.351293443564301,-2.49624190361104,1.9092578747299105,-2.036892783396657,-2.255408550002111,1.2652695271354865e-15,172051.0,172051.0
n000484,-5.4850284367104,3.677537660002935,-2.5810868290871616,-0.3624053036632795,-0.1857827799406136,3.5801200445980967,-5.9037612285386825,1.6996667155683134,1.257836771337722,-2.351293443564301,-2.49624190361104,1.9092578747299105,-2.036892783396657,-2.255408550002111,1.2652695271354865e-15,172051.0,172051.0
n000485,-5.4850284367104,3.677537660002935,-2.5810868290871616,-0.3624053036632795,-0.1857827799406136,3.5801200445980967,-5.9037612285386825,1.6996667155683134,1.257836771337722,-2.351293443564301,-2.49624190361104,1.9092578747299105,-2.036892783396657,-2.255408550002111,1.2652695271354865e-15,172051.0,172051.0
n000486,-5.4850284367104,3.677537660002935,-2.5810868290871616,-0.3624053036632795,-0.1857827799406136,3.5801200445980967,-5.9037612285386825,1.6996667155683134,1.257836771337722,-2.351293443564301,-2.49624190361104,1.9092578747299105,-2.036892783396657,-2.255408550002111,1.2652695271354865e-15,172051.0,172051.0
n000487,-5.4850284367104,3.677537660002935,-2.5810868290871616,-0.3624053036632795,-0.1857827799406136,3.5801200445980967,-5.9037612285386825,1.6996667155683134,1.257836771337722,-2.351293443564301,-2.49624190361104,1.9092578747299105,-2.036892783396657,-2.255408550002111,1.2652695271354865e-15,172051.0,172051.0
n000488,-5.4850284367104,3.677537660002935,-2.5810868290871616,-0.3624053036632795,-0.1857827799406136,3.5801200445980967,-5.9037612285386825,1.6996667155683134,1.257836771337722,-2.351293443564301,-2.49624190361104,1.9092578747299105,-2.036892783396657,-2.255408550002111,1.2652695271354865e-15,172051.0,172051.0
n000489,-5.4850284367104,3.677537660002935,-2.5810868290871616,-0.3624053036632795,-0.1857827799406136,3.5801200445980967,-5.9037612285386825,1.6996667155683134,1.257836771337722,-2.351293443564301,-2.49624190361104,1.9092578747299105,-2.036892783396657,-2.255408550002111,1.2652695271354865e-15,172051.0,172051.0
n000490,-5.4850284367104,3.677537660002935,-2.5810868290871616,-0.3624053036632795,-0.1857827799406136,3.5801200445980967,-5.9037612285386825,1.6996667155683134,1.257836771337722,-2.351293443564301,-2.49624190361104,1.9092578747299105,-2.036892783396657,-2.255408550002111,1.2652695271354865e-15,172051.0,172051.0
n000491,-5.4850284367104,3.677537660002935,-2.5810868290871616,-0.3624053036632795,-0.1857827799406136,3.5801200445980967,-5.9037612285386825,1.6996667155683134,1.257836771337722,-2.351293443564301,-2.49624190361104,1.9092578747299105,-2.036892783396657,-2.255408550002111,1.2652695271354865e-15,172051.0,172051.0
n000492,-5.4850284367104,3.677537660002935,-2.5810868290871616,-0.3624053036632795,-0.1857827799406136,3.5801200445980967,-5.9037612285386825,1.6996667155683134,1.257836771337722,-2.351293443564301,-2.49624190361104,1.9092578747299105,-2.036892783396657,-2.255408550002111,1.2652695271354865e-15,172051.0,172051.0
n000493,-5.4850284367104,3.677537660002935,-2.5810868290871616,-0.3624053036632795,-0.1857827799406136,3.5801200445980967,-5.9037612285386825,1.6996667155683134,1.257836771337722,-2.351293443564301,-2.49624190361104,1.9092578747299105,-2.036892783396657,-2.255408550002111,1.2652695271354865e-15,172051.0,172051.0
n000494,-5.4850284367104,3.677537660002935,-2.5810868290871616,-0.3624053036632795,-0.1857827799406136,3.5801200445980967,-5.9037612285386825,1.6996667155683134,1.257836771337722,-2.351293443564301,-2.49624190361104,1.9092578747299105,-2.036892783396657,-2.255408550002111,1.2652695271354865e-15,172051.0,172051.0
n000495,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000496,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000497,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000498,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000499,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000500,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000501,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000502,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000503,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000504,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000505,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000506,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000507,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000508,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000509,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000510,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000511,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000512,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000513,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000514,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000515,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000516,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000517,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000518,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000519,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000520,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000521,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000522,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000524,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000525,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000526,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000527,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000528,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000529,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000530,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000531,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000532,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000533,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000534,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000535,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000536,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000537,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000538,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000539,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000540,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000541,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000542,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000543,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000544,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000545,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000546,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000547,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000548,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000549,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000550,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000551,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000552,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000553,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000554,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000555,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000556,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000557,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000558,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000559,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000560,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000561,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000562,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000563,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000564,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000565,-5.397302502109294,1.670810542423523,-3.4228723090709736,-2.594774801908043,-2.2606704748259,2.6799479130604498,-2.6950559737547666,0.8410990617305062,-0.8834673989336611,-0.4210810043598572,0.9523008386389228,-0.2840944532174635,0.2940177787574476,5.129936627316403,1.2652695271354828e-15,172051.01,172051.0
n000566,-6.849854271166593,3.279771911452312,-2.599866295344773,-0.9850102404565516,0.3345191869722831,2.5451303490563344,-1.618720610697848,-0.71531557305351,-0.4465727756648339,1.83408474882396,1.1943726807327766,-3.963409700604243,3.519187834061172,-2.2918420665924963,1.2652695271354808e-15,172051.02,172051.0
n000567,-6.849854271166593,3.279771911452312,-2.599866295344773,-0.9850102404565516,0.3345191869722831,2.5451303490563344,-1.618720610697848,-0.71531557305351,-0.4465727756648339,1.83408474882396,1.1943726807327766,-3.963409700604243,3.519187834061172,-2.2918420665924963,1.2652695271354808e-15,172051.02,172051.0
n000568,-6.849854271166593,3.279771911452312,-2.599866295344773,-0.9850102404565516,0.3345191869722831,2.5451303490563344,-1.618720610697848,-0.71531557305351,-0.4465727756648339,1.83408474882396,1.1943726807327766,-3.963409700604243,3.519187834061172,-2.2918420665924963,1.2652695271354808e-15,172051.02,172051.0
n000569,-6.849854271166593,3.279771911452312,-2.599866295344773,-0.9850102404565516,0.3345191869722831,2.5451303490563344,-1.618720610697848,-0.71531557305351,-0.4465727756648339,1.83408474882396,1.1943726807327766,-3.963409700604243,3.519187834061172,-2.2918420665924963,1.2652695271354808e-15,172051.02,172051.0
